name	individual	cohort	from	accession ID	genome_completion	genome_redundancy	num_splits	total length	t_phylum	t_class	t_order	t_family	t_genus	t_species	contigs_db_path
CHORNS_G06_MAG_00024	G06	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	8.45	231	4495590	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000821305	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G06_MAG_00024.db
CHORNS_G06_MAG_00025	G06	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	80.28	0.00	164	1446807	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G06_MAG_00025.db
CHORNS_G06_MAG_00026	G06	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	78.87	1.41	220	1336371	Firmicutes	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp000437215	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G06_MAG_00026.db
CHORNS_G08_MAG_00001	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	250	4650731	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00001.db
CHORNS_G08_MAG_00002	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	160	2898920	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp002305575	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00002.db
CHORNS_G08_MAG_00003	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	136	2190412	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00003.db
CHORNS_G08_MAG_00004	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	160	2739605	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena torques	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00004.db
CHORNS_G08_MAG_00005	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	1.41	144	3018736	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella sp000163515	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00005.db
CHORNS_G08_MAG_00006	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	184	3333608	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00006.db
CHORNS_G08_MAG_00007	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	327	5975229	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia producta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00007.db
CHORNS_G08_MAG_00008	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	158	3000364	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena gnavus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00008.db
CHORNS_G08_MAG_00009	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	5.63	278	2985297	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00009.db
CHORNS_G08_MAG_00010	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	0.00	168	3280046	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00010.db
CHORNS_G08_MAG_00011	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	8.45	176	2876826	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus comes	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00011.db
CHORNS_G08_MAG_00012	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	331	6592960	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella massiliensis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00012.db
CHORNS_G08_MAG_00013	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	90.14	1.41	111	2253181	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000433535	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00013.db
CHORNS_G08_MAG_00014	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	1.41	297	5493290	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena orotica	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00014.db
CHORNS_G08_MAG_00015	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	0.00	427	3399617	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00015.db
CHORNS_G08_MAG_00016	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	0.00	144	2556088	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00016.db
CHORNS_G08_MAG_00017	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	5.63	424	3532691	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00017.db
CHORNS_G08_MAG_00018	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	5.63	344	2445549	Firmicutes	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00018.db
CHORNS_G08_MAG_00019	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	84.51	4.23	131	2420167	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900240315	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00019.db
CHORNS_G08_MAG_00020	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	74.65	1.41	194	2303700	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000433215	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00020.db
CHORNS_G08_MAG_00021	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	85.92	4.23	279	2272737	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella sp900066775	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00021.db
CHORNS_G08_MAG_00022	G08	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	77.46	5.63	358	2641422	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1691	UBA1691 sp002320555	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G08_MAG_00022.db
CHORNS_G09_MAG_00001	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	260	4677189	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00001.db
CHORNS_G09_MAG_00002	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	150	2877790	Firmicutes	Clostridia	Monoglobales	UBA1381	CAG-41	CAG-41 sp900066215	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00002.db
CHORNS_G09_MAG_00003	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	111	2009810	Firmicutes	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00003.db
CHORNS_G09_MAG_00004	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	1.41	162	3141422	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella sp000163515	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00004.db
CHORNS_G09_MAG_00005	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	0.00	114	2061562	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	CAG-180 sp000432435	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00005.db
CHORNS_G09_MAG_00006	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	0.00	137	2730345	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA3903	UBA3903 sp002391625	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00006.db
CHORNS_G09_MAG_00007	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	124	2402812	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00007.db
CHORNS_G09_MAG_00008	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	202	3243661	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella sp900066775	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00008.db
CHORNS_G09_MAG_00009	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	227	4657986	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00009.db
CHORNS_G09_MAG_00010	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	0.00	211	3126084	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00010.db
CHORNS_G09_MAG_00011	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	0.00	92	1807180	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella intestinalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00011.db
CHORNS_G09_MAG_00012	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	2.82	139	2735382	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900066555	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00012.db
CHORNS_G09_MAG_00013	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	0.00	174	1825626	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium sp000435295	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00013.db
CHORNS_G09_MAG_00014	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	90.14	8.45	155	2635843	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00014.db
CHORNS_G09_MAG_00015	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	1.41	197	2490987	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00015.db
CHORNS_G09_MAG_00016	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	4.23	185	3085842	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium	Eubacterium hallii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00016.db
CHORNS_G09_MAG_00017	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	90.14	1.41	276	2670979	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena faecis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00017.db
CHORNS_G09_MAG_00018	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	80.28	5.63	291	2375900	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00018.db
CHORNS_G09_MAG_00019	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	83.10	0.00	134	2366005	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00019.db
CHORNS_G09_MAG_00020	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	71.83	1.41	156	1799786	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp000435715	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00020.db
CHORNS_G09_MAG_00022	G09	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	78.87	5.63	233	1960932	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp003149955	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G09_MAG_00022.db
CHORNS_G10_MAG_00001	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	4.23	196	3586225	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00001.db
CHORNS_G10_MAG_00002	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	0.00	154	2797510	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium sp003149955	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00002.db
CHORNS_G10_MAG_00003	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	0.00	85	1956667	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella dolichum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00003.db
CHORNS_G10_MAG_00004	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	97.18	1.41	155	3069126	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella sp000163515	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00004.db
CHORNS_G10_MAG_00005	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	5.63	135	2651249	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00005.db
CHORNS_G10_MAG_00006	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	91	1777191	Firmicutes	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00006.db
CHORNS_G10_MAG_00007	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	0.00	140	1761372	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00007.db
CHORNS_G10_MAG_00008	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	132	2642933	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00008.db
CHORNS_G10_MAG_00009	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	2.82	111	2170839	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00009.db
CHORNS_G10_MAG_00010	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	191	3506541	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena gnavus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00010.db
CHORNS_G10_MAG_00011	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	1.41	167	3320650	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00011.db
CHORNS_G10_MAG_00012	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	280	5821525	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp001304935	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00012.db
CHORNS_G10_MAG_00013	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	146	3066930	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp000433815	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00013.db
CHORNS_G10_MAG_00014	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	5.63	142	2799972	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00014.db
CHORNS_G10_MAG_00015	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	202	2790961	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp002305575	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00015.db
CHORNS_G10_MAG_00016	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	1.41	145	2635263	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00016.db
CHORNS_G10_MAG_00017	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	307	6607994	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella massiliensis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00017.db
CHORNS_G10_MAG_00018	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	0.00	175	3099887	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00018.db
CHORNS_G10_MAG_00019	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	92.96	0.00	186	2030529	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00019.db
CHORNS_G10_MAG_00020	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	85.92	0.00	216	2354530	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Ruminiclostridium	Ruminiclostridium sp000435295	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00020.db
CHORNS_G10_MAG_00021	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	91.55	0.00	143	2648083	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00021.db
CHORNS_G10_MAG_00022	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	76.06	0.00	112	2026889	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00022.db
CHORNS_G10_MAG_00023	G10	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	74.65	1.41	333	1711490	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp000435395	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G10_MAG_00023.db
CHORNS_G11_MAG_00001	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	94.37	1.41	95	1866669	Firmicutes	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00001.db
CHORNS_G11_MAG_00002	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	0.00	165	2867777	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp002305575	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00002.db
CHORNS_G11_MAG_00003	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	110	2245655	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00003.db
CHORNS_G11_MAG_00004	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	98.59	1.41	98	1814346	Firmicutes	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00004.db
CHORNS_G11_MAG_00005	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	2.82	161	2702170	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena torques	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00005.db
CHORNS_G11_MAG_00006	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	95.77	0.00	126	2391600	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus	Ruminococcus bromii	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00006.db
CHORNS_G11_MAG_00007	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	5.63	162	3009967	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00007.db
CHORNS_G11_MAG_00008	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	0.00	121	1827228	Actinobacteriota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Lawsonella	Lawsonella clevelandensis	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00008.db
CHORNS_G11_MAG_00009	G11	CROHNS	Quince et al (doi:10.1038/ajg.2015.357)	PRJEB7576	100.00	4.23	154	2981119	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	WATSON_ET_AL_CONTIGS_DBS_FOR_METABOLIC_COMPARISON/CHORNS_G11_MAG_00009.db
